time,treat,conversion
9607,treatment,0
9607,control,0
9608,control,0
9608,treatment,0
9609,treatment,0
9611,treatment,0
9611,treatment,0
9612,control,0
9613,control,0
9614,control,0
9614,treatment,0
9615,control,0
9615,control,0
9616,treatment,0
9617,treatment,0
9619,control,0
9619,control,0
9620,treatment,0
9621,treatment,0
9621,treatment,0
9622,control,0
9623,control,0
9624,treatment,0
9625,treatment,0
9625,control,0
9626,treatment,0
9627,control,0
9627,control,0
9627,treatment,0
9629,treatment,0
9630,treatment,0
9630,control,0
9630,control,0
9630,control,0
9630,control,0
9630,treatment,0
9631,treatment,0
9632,treatment,0
9632,treatment,0
9634,control,0
9635,control,0
9635,treatment,0
9635,treatment,0
9636,treatment,0
9638,control,0
9638,control,0
9640,treatment,0
9640,control,0
9641,treatment,0
9642,control,0
9644,treatment,0
9645,control,0
9646,control,0
9646,treatment,1
9646,treatment,0
9648,treatment,0
9649,treatment,0
9650,treatment,0
9650,control,0
9650,treatment,0
9651,treatment,0
9651,treatment,0
9651,control,0
9651,treatment,0
9651,treatment,0
9652,control,0
9653,treatment,0
9654,treatment,0
9654,treatment,0
9655,control,1
9655,treatment,0
9655,control,0
9656,control,0
9657,treatment,0
9658,control,0
9659,treatment,0
9660,treatment,0
9661,control,0
9661,treatment,0
9662,control,0
9662,control,0
9662,control,1
9664,treatment,1
9664,treatment,0
9666,treatment,1
9666,control,0
9666,treatment,0
9666,treatment,0
9667,control,0
9667,treatment,0
9667,treatment,0
9670,control,0
9670,treatment,0
9671,treatment,0
9671,treatment,0
9673,control,0
9673,control,0
9673,treatment,0
9673,control,0
9674,treatment,0
9676,treatment,0
9677,control,1
9678,control,0
9678,control,0
9678,treatment,0
9679,control,0
9680,control,0
9681,treatment,1
9681,treatment,0
9682,treatment,0
9682,treatment,0
9683,control,1
9683,treatment,0
9686,treatment,0
9688,treatment,0
9692,control,0
9692,treatment,0
9693,control,0
9693,treatment,0
9693,control,0
9693,treatment,0
9694,control,0
9694,treatment,0
9695,control,0
9696,control,0
9697,control,0
9698,control,0
9699,control,0
9699,control,0
9700,treatment,0
9701,control,0
9701,control,1
9701,treatment,0
9701,treatment,0
9703,treatment,0
9704,control,0
9704,control,0
9705,treatment,0
9708,treatment,0
9710,treatment,0
9710,control,0
9711,treatment,0
9711,control,0
9711,treatment,0
9712,control,0
9712,treatment,1
9713,control,0
9713,control,0
9714,control,0
9715,treatment,0
9715,control,0
9715,control,0
9717,treatment,0
9717,treatment,0
9717,treatment,0
9717,control,0
9717,control,0
9719,treatment,0
9720,treatment,0
9722,treatment,0
9722,control,0
9723,treatment,0
9724,control,0
9724,treatment,0
9725,treatment,1
9726,control,0
9726,treatment,0
9727,control,0
9727,treatment,0
9728,control,0
9729,control,1
9730,control,0
9731,treatment,0
9731,treatment,0
9733,treatment,0
9733,treatment,0
9734,control,0
9735,treatment,0
9737,treatment,0
9737,control,0
9740,treatment,0
9740,treatment,0
9740,control,0
9741,treatment,0
9742,treatment,0
9744,control,0
9744,control,0
9745,control,0
9745,treatment,1
9746,control,0
9746,control,0
9746,treatment,0
9747,control,0
9748,treatment,0
9748,control,0
9748,treatment,0
9748,treatment,0
9748,control,0
9748,control,0
9749,control,0
9751,treatment,0
9755,treatment,0
9756,control,0
9756,treatment,0
9757,control,0
9757,treatment,0
9757,control,0
9758,treatment,0
9758,treatment,0
9758,control,0
9759,treatment,0
9760,treatment,0
9760,control,0
9761,treatment,0
9761,control,0
9763,treatment,0
9765,treatment,0
9766,treatment,0
9766,control,0
9766,treatment,0
9767,treatment,0
9768,control,0
9769,treatment,0
9771,control,0
9774,treatment,0
9775,control,0
9775,control,0
9775,control,1
9776,treatment,0
9776,treatment,0
9776,treatment,0
9779,control,0
9780,control,0
9782,control,0
9783,treatment,0
9785,treatment,0
9785,control,0
9785,control,0
9785,control,0
9785,treatment,0
9786,control,0
9786,treatment,0
9788,treatment,0
9789,treatment,0
9789,treatment,0
9791,treatment,1
9793,control,0
9794,control,0
9794,treatment,0
9796,treatment,0
9796,control,0
9798,treatment,0
9799,control,0
9800,treatment,0
9800,treatment,0
9802,treatment,0
9802,control,0
9803,treatment,0
9804,control,0
9804,control,0
9804,control,0
9807,treatment,0
9808,control,0
9809,control,0
9809,treatment,0
9810,control,0
9811,control,0
9811,control,0
9812,control,0
9812,treatment,0
9814,treatment,0
9815,control,0
9816,control,0
9816,treatment,0
9817,control,0
9817,control,0
9819,treatment,0
9820,control,0
9822,control,0
9823,control,0
9824,control,0
9824,control,0
9824,treatment,0
9824,treatment,0
9825,treatment,0
9826,control,0
9827,control,0
9828,treatment,0
9829,treatment,0
9829,control,0
9829,control,0
9830,control,0
9831,treatment,0
9832,control,0
9832,control,0
9833,control,0
9835,treatment,0
9835,control,0
9835,control,0
9836,control,0
9838,control,0
9841,control,0
9842,control,0
9843,treatment,0
9844,treatment,0
9845,treatment,0
9845,treatment,0
9845,control,0
9845,treatment,0
9847,treatment,0
9847,control,0
9847,control,0
9848,treatment,0
9849,treatment,0
9849,treatment,0
9850,treatment,0
9852,control,0
9852,control,0
9852,control,1
9853,treatment,0
9856,treatment,1
9856,control,0
9856,treatment,1
9857,control,0
9857,treatment,0
9858,control,0
9858,control,0
9859,control,0
9859,treatment,0
9860,control,0
9860,treatment,0
9861,treatment,0
9862,control,0
9862,control,0
9864,control,0
9864,control,0
9867,control,0
9870,control,0
9872,treatment,0
9872,control,0
9872,treatment,0
9873,control,0
9873,treatment,0
9874,control,0
9875,control,0
9876,treatment,0
9876,control,0
9878,treatment,0
9878,treatment,0
9879,control,0
9879,treatment,0
9880,control,0
9884,treatment,0
9887,treatment,0
9887,control,0
9888,treatment,0
9890,control,0
9890,treatment,0
9891,control,0
9892,control,0
9892,control,0
9892,control,0
9893,control,0
9893,control,0
9893,control,0
9895,control,0
9896,control,0
9896,treatment,0
9896,control,0
9897,control,0
9897,control,0
9897,treatment,1
9897,treatment,0
9897,treatment,0
9898,control,0
9899,control,0
9899,treatment,0
9900,treatment,0
9900,treatment,0
9901,control,0
9902,control,0
9902,control,0
9902,treatment,0
9903,control,0
9903,control,0
9903,treatment,0
9904,control,0
9905,control,0
9905,control,0
9906,control,0
9907,treatment,0
9907,control,1
9908,control,0
9908,control,0
9908,treatment,0
9909,control,0
9909,treatment,0
9910,treatment,0
9911,control,0
9911,treatment,0
9912,control,0
9913,control,1
9913,treatment,0
9913,treatment,0
9914,treatment,1
9914,treatment,0
9914,control,0
9915,control,0
9915,control,0
9918,control,0
9918,control,0
9918,treatment,0
9919,treatment,0
9920,treatment,0
9920,treatment,0
9920,treatment,0
9921,control,0
9921,treatment,0
9921,control,0
9922,treatment,0
9922,control,0
9923,control,0
9925,treatment,0
9925,treatment,0
9927,treatment,0
9927,treatment,0
9928,control,0
9929,treatment,0
9930,control,0
9930,treatment,0
9933,treatment,0
9933,treatment,0
9935,control,0
9936,treatment,0
9938,control,0
9938,treatment,0
9939,treatment,0
9944,treatment,0
9945,treatment,0
9946,control,0
9946,control,0
9949,control,0
9950,treatment,0
9952,control,0
9953,control,0
9955,control,0
9955,control,0
9955,treatment,0
9955,control,0
9956,treatment,0
9957,treatment,0
9957,treatment,0
9958,control,0
9959,treatment,0
9959,treatment,0
9959,control,0
9959,control,0
9960,control,0
9961,treatment,0
9961,control,0
9962,control,0
9963,treatment,0
9963,control,0
9963,control,0
9964,treatment,0
9964,control,0
9965,treatment,0
9965,control,0
9969,treatment,0
9969,control,0
9971,control,0
9971,control,0
9972,treatment,0
9974,control,0
9976,treatment,0
9977,control,0
9977,treatment,0
9977,control,0
9977,treatment,0
9979,control,0
9979,control,0
9981,treatment,0
9983,treatment,0
9985,treatment,0
9986,treatment,0
9986,treatment,0
9986,control,0
9987,control,0
9987,control,0
9987,control,0
9988,treatment,0
9989,treatment,0
9989,treatment,0
9989,treatment,0
9989,treatment,0
9990,treatment,0
9991,treatment,0
9991,control,0
9992,treatment,0
9992,control,0
9993,treatment,0
9994,control,0
9995,treatment,1
9995,control,0
9997,control,0
9997,control,0
9998,control,0
10000,control,0
10001,treatment,0
10002,treatment,0
10002,control,0
10002,control,1
10003,control,0
10003,control,0
10006,treatment,0
10006,control,0
10007,control,0
10008,treatment,0
10009,treatment,1
10009,treatment,0
10010,control,0
10010,control,0
10011,treatment,0
10011,treatment,0
10011,treatment,0
10012,treatment,0
10013,control,0
10013,control,0
10016,treatment,0
10017,treatment,0
10017,treatment,0
10018,treatment,0
10019,treatment,0
10019,control,0
10019,control,0
10019,control,0
10021,treatment,0
10021,treatment,1
10023,control,0
10023,control,0
10024,treatment,0
10024,treatment,0
10025,control,0
10025,treatment,0
10025,treatment,0
10026,treatment,0
10027,treatment,1
10028,treatment,0
10028,treatment,0
10029,treatment,0
10029,control,0
10030,control,0
10030,control,0
10030,treatment,0
10030,control,0
10030,control,1
10031,treatment,0
10031,treatment,0
10033,control,1
10034,treatment,0
10035,treatment,0
10035,control,0
10035,control,0
10036,treatment,0
10037,treatment,0
10037,control,0
10039,control,0
10040,treatment,0
10040,treatment,0
10040,control,0
10040,control,0
10041,control,0
10041,control,0
10042,treatment,0
10042,control,0
10042,control,0
10043,treatment,0
10043,control,0
10044,treatment,0
10044,control,0
10045,treatment,0
10046,treatment,0
10048,treatment,0
10048,treatment,0
10049,treatment,0
10050,treatment,1
10051,control,0
10051,control,0
10051,control,0
10052,control,0
10053,control,0
10056,treatment,0
10057,treatment,0
10058,control,0
10058,treatment,0
10058,control,0
10059,control,0
10059,control,0
10060,treatment,0
10060,treatment,0
10060,control,0
10060,control,0
10060,control,1
10062,control,0
10062,control,0
10063,control,0
10063,control,1
10063,treatment,0
10065,treatment,0
10066,treatment,0
10068,control,0
10068,treatment,0
10068,treatment,1
10069,control,0
10070,treatment,0
10070,control,0
10071,treatment,0
10071,treatment,0
10071,control,0
10071,treatment,0
10071,control,1
10071,treatment,0
10071,control,0
10072,treatment,0
10073,control,0
10073,treatment,0
10073,control,0
10075,control,0
10075,treatment,0
10076,control,0
10077,treatment,0
10077,treatment,0
10080,treatment,0
10081,treatment,0
10082,treatment,0
10083,control,0
10084,control,0
10085,treatment,0
10086,control,0
10086,control,0
10087,treatment,1
10087,treatment,0
10088,control,0
10088,treatment,0
10088,treatment,0
10091,treatment,0
10091,control,0
10091,treatment,0
10091,control,0
10092,control,0
10092,control,0
10092,treatment,0
10092,control,0
10094,treatment,0
10094,treatment,0
10095,control,1
10096,treatment,0
10099,treatment,0
10101,treatment,0
10101,control,0
10102,control,0
10102,treatment,0
10103,treatment,0
10104,control,0
10104,control,0
10105,treatment,0
10106,control,0
10107,control,0
10107,control,0
10107,control,0
10107,treatment,0
10108,treatment,1
10110,control,0
10112,control,0
10112,treatment,0
10114,control,0
10116,treatment,0
10116,treatment,0
10116,treatment,0
10117,treatment,0
10117,control,0
10119,treatment,0
10119,treatment,0
10119,treatment,0
10119,treatment,0
10120,control,0
10121,treatment,0
10121,treatment,0
10121,control,0
10122,treatment,0
10122,treatment,0
10124,control,0
10124,control,0
10125,control,0
10126,control,0
10127,control,0
10127,control,0
10128,treatment,0
10130,control,0
10131,treatment,0
10131,treatment,0
10131,treatment,0
10132,control,0
10132,treatment,0
10133,control,0
10133,treatment,0
10134,treatment,0
10135,control,0
10135,control,0
10135,treatment,0
10136,control,0
10137,control,0
10137,treatment,0
10140,control,0
10140,treatment,0
10140,control,0
10141,treatment,0
10141,treatment,0
10142,treatment,0
10143,treatment,0
10143,treatment,0
10144,treatment,0
10145,control,0
10145,treatment,0
10145,treatment,0
10146,treatment,0
10146,treatment,0
10147,control,0
10147,treatment,0
10148,treatment,0
10148,treatment,0
10150,treatment,0
10150,treatment,0
10151,treatment,0
10151,treatment,0
10151,control,0
10152,control,1
10152,treatment,0
10153,treatment,0
10154,control,0
10156,control,0
10157,control,0
10158,control,0
10159,treatment,0
10159,control,0
10159,treatment,0
10160,control,0
10161,control,0
10162,control,0
10162,treatment,0
10162,treatment,0
10163,treatment,0
10163,treatment,0
10163,treatment,0
10163,treatment,0
10164,control,0
10164,treatment,0
10165,treatment,0
10166,control,0
10167,control,0
10168,control,0
10169,control,0
10169,control,0
10173,treatment,0
10173,control,0
10174,treatment,0
10174,treatment,0
10174,control,0
10175,treatment,1
10177,treatment,0
10177,treatment,0
10180,control,0
10180,treatment,0
10182,treatment,0
10183,control,0
10183,treatment,1
10183,control,0
10184,treatment,0
10184,control,0
10185,control,0
10185,control,0
10186,treatment,0
10186,control,0
10188,treatment,0
10190,treatment,0
10191,treatment,0
10192,control,0
10192,treatment,0
10193,control,0
10194,control,0
10196,treatment,0
10198,treatment,0
10198,control,0
10199,treatment,1
10199,treatment,0
10200,treatment,0
10200,treatment,0
10200,control,0
10200,control,0
10201,control,0
10201,treatment,1
10202,control,0
10202,control,0
10202,control,0
10204,control,0
10204,treatment,0
10205,treatment,0
10206,treatment,0
10206,control,0
10207,treatment,0
10207,control,0
10207,control,0
10207,control,0
10208,treatment,0
10208,control,0
10209,treatment,0
10209,control,0
10210,treatment,1
10210,control,0
10210,control,0
10211,treatment,0
10211,treatment,0
10212,treatment,1
10212,treatment,0
10212,treatment,0
10213,control,0
10214,treatment,0
10217,control,0
10218,treatment,0
10218,control,0
10219,control,0
10220,treatment,0
10221,control,0
10221,control,0
10222,treatment,0
10222,control,0
10224,control,0
10225,control,0
10225,treatment,0
10225,control,0
10225,treatment,0
10227,control,0
10227,control,0
10229,control,0
10231,control,0
10232,treatment,0
10233,control,0
10233,control,0
10233,treatment,0
10233,control,0
10236,treatment,0
10236,treatment,0
10237,treatment,0
10238,control,0
10239,control,0
10239,treatment,0
10239,control,0
10240,control,0
10240,treatment,0
10247,control,0
10248,control,0
10248,treatment,0
10249,control,0
10250,treatment,0
10252,treatment,0
10254,control,0
10254,treatment,0
10254,treatment,0
10255,control,0
10255,treatment,0
10256,control,0
10256,control,0
10259,control,0
10260,control,0
10261,control,0
10261,treatment,0
10262,control,0
10262,treatment,0
10264,control,0
10264,control,0
10265,control,0
10265,treatment,0
10265,control,0
10267,treatment,1
10268,control,0
10268,treatment,0
10270,control,0
10271,control,0
10272,control,0
10273,treatment,0
10273,treatment,0
10274,control,0
10274,treatment,0
10274,control,0
10275,control,0
10275,control,0
10276,treatment,0
10276,treatment,0
10276,control,0
10277,control,0
10279,treatment,0
10279,control,0
10280,control,0
10280,control,0
10280,treatment,0
10280,control,0
10281,treatment,0
10281,control,0
10282,treatment,0
10282,control,0
10284,control,0
10285,treatment,0
10286,treatment,0
10287,control,0
10288,control,0
10288,treatment,0
10288,treatment,0
10289,treatment,0
10290,treatment,0
10292,control,0
10293,treatment,0
10293,control,0
10293,treatment,0
10294,treatment,0
10295,treatment,0
10295,control,0
10295,control,0
10295,control,0
10297,treatment,0
10297,treatment,0
10298,control,0
10299,treatment,0
10302,control,0
10302,treatment,0
10304,treatment,0
10305,control,0
10306,treatment,0
10307,control,0
10307,treatment,1
10308,treatment,0
10308,treatment,0
10310,treatment,0
10310,treatment,0
10310,treatment,0
10311,control,1
10311,treatment,0
10312,control,0
10313,control,0
10313,control,0
10313,control,0
10313,control,0
10314,treatment,0
10316,control,0
10317,control,0
10318,treatment,0
10319,treatment,0
10319,control,1
10319,control,0
10320,control,0
10322,control,0
10323,treatment,0
10324,control,0
10324,control,0
10325,control,0
10326,control,0
10327,treatment,0
10327,treatment,0
10329,treatment,0
10330,treatment,0
10331,treatment,0
10333,treatment,1
10335,control,0
10335,control,0
10335,treatment,0
10335,treatment,1
10335,treatment,0
10337,control,0
10338,control,0
10339,control,0
10340,control,0
10340,treatment,0
10341,control,0
10341,treatment,0
10343,treatment,0
10343,control,0
10344,control,0
10344,treatment,0
10344,control,0
10344,control,0
10344,treatment,0
10347,treatment,1
10347,control,0
10348,treatment,0
10352,control,0
10352,control,0
10354,treatment,0
10356,treatment,1
10356,control,0
10357,treatment,0
10357,control,0
10358,control,0
10359,control,0
10360,control,0
10360,control,0
10360,treatment,0
10360,treatment,0
10361,control,0
10362,control,0
10363,treatment,0
10363,control,0
10364,control,0
10364,control,0
10364,treatment,0
10365,treatment,0
10365,control,0
10366,control,0
10366,control,0
10366,control,0
10367,treatment,0
10368,control,0
10369,control,0
10370,control,0
10370,control,0
10370,control,0
10371,control,0
10371,control,0
10372,control,0
10372,control,1
10373,control,0
